time,load_kwh,pv_kwh,price,soc_current,soc_next,requested_command_kw,command_kw,charge_kw,discharge_kw,grid_import_kwh,electricity_cost,degradation_cost,reward
2019-11-13 22:00:00,82.65326466680108,0.0,0.1,0.1,0.3375,125.0,125.0,125.0,0.0,207.65326466680108,20.765326466680108,0.0,-20.765326466680108
2019-11-13 23:00:00,80.88155817559428,0.0,0.1,0.3375,0.3375,0.0,0.0,0.0,-0.0,80.88155817559428,8.088155817559429,0.0,-8.088155817559429
2019-11-14 00:00:00,81.32587506733464,0.0,0.1,0.3375,0.3375,0.0,0.0,0.0,-0.0,81.32587506733464,8.132587506733463,0.0,-8.132587506733463
2019-11-14 01:00:00,78.78744771551865,0.0,0.1,0.3375,0.1,-250.0,-112.81250000000001,0.0,112.81250000000001,-34.02505228448136,0.0,0.0,-0.0
2019-11-14 02:00:00,81.62785895352341,0.0,0.1,0.1,0.1,0.0,0.0,0.0,-0.0,81.62785895352341,8.162785895352341,0.0,-8.162785895352341
2019-11-14 03:00:00,82.74818418803419,0.0,0.1,0.1,0.3375,125.0,125.0,125.0,0.0,207.7481841880342,20.77481841880342,0.0,-20.77481841880342
2019-11-14 04:00:00,81.94653785980101,0.0,0.1,0.3375,0.8125,250.0,250.0,250.0,0.0,331.946537859801,33.1946537859801,0.0,-33.1946537859801
2019-11-14 05:00:00,79.51143352171448,0.0,0.1,0.8125,0.549342105263158,-125.0,-125.0,0.0,125.0,-45.48856647828552,0.0,0.0,-0.0
2019-11-14 06:00:00,84.99646453832544,0.37716923076923076,0.1,0.549342105263158,0.549342105263158,0.0,0.0,0.0,-0.0,84.61929530755621,8.461929530755622,0.0,-8.461929530755622
2019-11-14 07:00:00,87.41534823884298,9.132399444444445,0.18,0.549342105263158,0.2861842105263159,-125.0,-125.0,0.0,125.0,-46.717051205601464,0.0,0.0,-0.0
2019-11-14 08:00:00,90.74477078058288,52.01779666666667,0.18,0.2861842105263159,0.5236842105263159,125.0,125.0,125.0,0.0,163.7269741139162,29.47085534050492,0.0,-29.47085534050492
2019-11-14 09:00:00,97.56666607286087,77.99791282051282,0.18,0.5236842105263159,0.2605263157894738,-125.0,-125.0,0.0,125.0,-105.43124674765195,0.0,0.0,-0.0
2019-11-14 10:00:00,103.22399362062212,90.15320833333334,0.18,0.2605263157894738,0.10000000000000003,-125.0,-76.25000000000003,0.0,76.25000000000003,-63.17921471271124,0.0,0.0,-0.0
2019-11-14 11:00:00,101.25158261653934,93.56169545454546,0.18,0.10000000000000003,0.10000000000000003,0.0,0.0,0.0,-0.0,7.68988716199388,1.3841796891588984,0.0,-1.3841796891588984
2019-11-14 12:00:00,98.81735996948717,80.89243307692308,0.18,0.10000000000000003,0.10000000000000003,0.0,0.0,0.0,-0.0,17.924926892564088,3.2264868406615355,0.0,-3.2264868406615355
