time,pv_kwh,load_kwh,net_grid_kwh,source_battery_kwh,reconstructed_load_kwh,is_observed_hour,price,hour,day,day_of_week,month,predicted_pv_1h,predicted_load_1h,predicted_pv_2h,predicted_load_2h,predicted_pv_3h,predicted_load_3h
2019-05-11 11:00:00,132.8334337727273,88.06932470358254,-14.78878332995172,-29.97532573919301,88.06932470358254,True,0.12,11,weekend,5,5,136.38313173480316,89.4662671767944,134.79013129141075,89.04662495689963,121.75597210645788,88.7340308748434
2019-05-11 12:00:00,135.96249231794872,87.79279151293657,-18.31431894521774,-29.855381859794406,87.79279151293657,True,0.12,12,weekend,5,5,132.893488554359,88.36949959389149,120.20431595367631,88.59828739662203,102.10246768690288,88.98818368614812
2019-05-11 13:00:00,132.42027360833333,88.22928547390279,-20.25588654051201,-23.93510159391853,88.22928547390279,True,0.12,13,weekend,5,5,122.35662067690184,88.16322321499266,100.3145909568897,87.7695694930733,73.48333276045547,84.4907427972419
2019-05-11 14:00:00,121.75646445454545,88.45062966890549,-15.896312498482684,-17.409522287157287,88.45062966890549,True,0.12,14,weekend,5,5,102.60020582611352,87.91570164140265,72.58168600514063,85.18856734244281,45.57434136491452,81.89726648860108
2019-05-11 15:00:00,104.39708429230768,89.6102566894889,-7.279641864981632,-7.507185737837163,89.61025668948888,True,0.12,15,weekend,5,5,74.07591134723391,83.59473621080707,47.29519638295587,81.75403736509571,16.00542401720543,81.21602509284604
2019-05-11 16:00:00,78.61293933333333,82.74858897584811,-26.30735806911069,30.44300771162546,82.74858897584811,True,0.12,16,weekend,5,5,46.4658379436916,82.29325796608407,17.59326611049586,81.20125302844944,5.2110787352197345,83.52657956958001
2019-05-11 17:00:00,44.93959945454546,81.14121862940804,5.7663819682348825,30.4352372066277,81.14121862940804,True,0.12,17,weekend,5,5,18.209790155486484,80.00797625524005,5.478803390074694,83.26734283189627,0.0,81.5001617123586
2019-05-11 18:00:00,12.032481690256411,77.46025007154445,35.18871208628086,30.23905629500718,77.46025007154445,True,0.12,18,weekend,5,5,5.147461892831939,82.33968159613748,0.28216172611842577,80.65490038822013,0.08470096136248242,77.84493939109129
2019-05-11 19:00:00,3.4927426708333322,83.2012766481859,49.32995258776024,30.378581389592327,83.2012766481859,True,0.12,19,weekend,5,5,0.06307259120111104,80.86660232393334,0.0,77.43618468586261,0.03951881259545585,77.52555191252888
2019-05-11 20:00:00,0.0,81.37032509693013,51.153339883069364,30.21698521386077,81.37032509693013,True,0.12,20,weekend,5,5,0.0677413858046742,78.33180863497542,0.04257687255896113,78.50384109595555,0.021939013020283418,77.09801541367042
